id	age	hours-per-week
26984	36	50
26985	42	40
26986	38	40
26987	20	40
26988	37	50
26989	35	40
26990	51	40
26991	23	40
26992	27	40
26993	19	16
26994	37	42
26995	29	45
26996	33	32
26997	60	40
26998	22	20
26999	22	20
27000	60	37
27001	35	20
27002	45	40
27003	30	40
27004	43	70
27005	32	38
27006	35	42
27007	32	40
27008	61	40
27009	40	40
27010	20	30
27011	42	60
27012	21	35
27013	21	20
27014	26	40
27015	36	60
27016	24	40
27017	47	57
27018	51	30
27019	65	40
27020	61	12
27021	67	25
27022	49	25
27023	63	40
27024	58	48
27025	61	40
27026	36	35
27027	19	40
27028	29	35
27029	43	40
27030	60	55
27031	21	40
27032	22	40
27033	33	65
27034	36	50
27035	37	46
27036	35	40
27037	17	30
27038	37	60
27039	22	45
27040	28	40
27041	42	40
27042	57	60
27043	26	65
27044	45	50
27045	32	44
27046	63	43
27047	22	20
27048	36	55
27049	45	40
27050	34	55
27051	27	60
27052	20	20
27053	47	56
27054	46	52
27055	28	40
27056	45	40
27057	26	40
27058	32	45
27059	30	40
27060	59	40
27061	58	43
27062	45	30
27063	76	40
27064	38	40
27065	32	40
27066	38	50
27067	30	36
27068	53	40
27069	41	40
27070	27	50
27071	44	30
27072	35	50
27073	36	40
27074	51	10
27075	42	40
27076	40	50
27077	45	40
27078	55	37
27079	36	40
27080	57	40
27081	27	45
27082	62	40
27083	29	55
27084	38	30
27085	29	50
27086	18	30
27087	19	30
27088	32	40
27089	34	40
27090	25	55
27091	34	35
27092	37	38
27093	37	45
27094	18	25
27095	24	40
27096	17	30
27097	35	40
27098	31	32
27099	29	60
27100	49	40
27101	71	10
27102	35	40
27103	55	50
27104	37	40
27105	33	18
27106	49	45
27107	32	45
27108	63	40
27109	39	40
27110	42	40
27111	30	50
27112	30	40
27113	48	40
27114	57	10
27115	56	45
27116	28	40
27117	43	24
27118	46	60
27119	60	45
27120	50	65
27121	37	50
27122	41	40
27123	38	38
27124	23	40
27125	59	50
27126	72	60
27127	47	33
27128	29	40
27129	35	60
27130	24	15
27131	22	40
27132	24	40
27133	42	45
27134	55	72
27135	40	20
27136	61	40
27137	58	72
27138	39	40
27139	45	50
27140	25	45
27141	69	50
27142	36	60
27143	34	40
27144	45	45
27145	27	45
27146	28	40
27147	27	60
27148	41	40
27149	18	30
27150	44	40
27151	47	45
27152	36	40
27153	66	40
27154	33	45
27155	39	40
27156	30	40
27157	34	40
27158	62	32
27159	21	45
27160	50	50
27161	30	60
27162	43	40
27163	19	40
27164	26	50
27165	50	65
27166	45	40
27167	46	50
27168	17	15
27169	56	40
27170	25	40
27171	47	42
27172	23	45
27173	51	20
27174	19	25
27175	33	40
27176	32	80
27177	52	40
27178	36	40
27179	34	40
27180	26	40
27181	26	98
27182	35	40
27183	58	40
27184	32	50
27185	23	40
27186	28	40
27187	20	35
27188	17	20
27189	56	45
27190	26	40
27191	43	36
27192	45	35
27193	34	50
27194	54	35
27195	51	40
27196	58	60
27197	49	40
27198	21	40
27199	44	40
27200	26	50
27201	39	40
27202	19	40
27203	37	40
27204	49	32
27205	45	40
27206	60	40
27207	28	40
27208	23	30
27209	44	45
27210	19	12
27211	37	40
27212	41	38
27213	56	40
27214	44	54
27215	30	36
27216	23	40
27217	44	40
27218	38	70
27219	32	50
27220	57	20
27221	35	50
27222	48	50
27223	32	99
27224	76	15
27225	57	30
27226	58	40
27227	51	50
27228	50	40
27229	38	25
27230	53	40
27231	59	20
27232	23	40
27233	44	40
27234	23	40
27235	23	20
27236	44	40
27237	30	40
27238	28	40
27239	46	40
27240	34	25
27241	38	45
27242	26	37
27243	39	40
27244	28	40
27245	33	19
27246	43	40
27247	30	40
27248	59	50
27249	26	45
27250	28	24
27251	48	40
27252	49	35
27253	41	40
27254	20	30
27255	49	40
27256	37	40
27257	18	8
27258	61	40
27259	26	48
27260	66	12
27261	68	40
27262	27	40
27263	66	7
27264	28	15
27265	26	40
27266	25	40
27267	46	48
27268	62	40
27269	35	40
27270	26	60
27271	40	40
27272	31	45
27273	52	40
27274	61	12
27275	39	40
27276	25	40
27277	47	48
27278	33	40
27279	17	25
27280	26	45
27281	25	40
27282	39	16
27283	33	45
27284	46	40
27285	27	20
27286	48	40
27287	29	5
27288	40	40
27289	24	40
27290	55	35
27291	56	40
27292	25	30
27293	36	50
27294	26	45
27295	37	44
27296	36	40
27297	23	50
27298	25	60
27299	36	40
27300	37	70
27301	39	48
27302	35	40
27303	33	40
27304	31	46
27305	49	22
27306	34	50
27307	40	60
27308	27	40
27309	50	23
27310	38	50
27311	55	40
27312	49	70
27313	40	40
27314	42	30
27315	51	50
27316	27	50
27317	30	40
27318	70	20
27319	40	40
27320	43	35
27321	24	40
27322	22	40
27323	38	60
27324	52	40
27325	32	50
27326	33	40
27327	21	40
27328	27	50
27329	31	50
27330	29	40
27331	49	40
27332	61	7
27333	46	50
27334	37	40
27335	56	40
27336	37	40
27337	26	40
27338	31	35
27339	36	40
27340	52	45
27341	40	60
27342	21	60
27343	63	40
27344	30	40
27345	30	20
27346	50	60
27347	41	45
27348	39	60
27349	23	48
27350	52	40
27351	17	20
27352	46	40
27353	26	42
27354	30	40
27355	23	50
27356	21	12
27357	39	55
27358	37	40
27359	40	50
27360	38	20
27361	47	60
27362	20	35
27363	35	40
27364	62	40
27365	32	15
27366	42	60
27367	32	40
27368	27	30
27369	53	45
27370	28	25
27371	26	40
27372	47	45
27373	23	40
27374	70	30
27375	41	40
27376	43	45
27377	65	25
27378	40	40
27379	64	45
27380	40	45
27381	43	35
27382	50	48
27383	19	30
27384	32	60
27385	32	40
27386	42	50
27387	41	40
27388	30	40
27389	20	30
27390	45	40
27391	42	50
27392	24	40
27393	43	50
27394	28	40
27395	35	40
27396	36	50
27397	38	40
27398	32	35
27399	50	40
27400	34	55
27401	35	40
27402	30	40
27403	61	40
27404	27	38
27405	61	40
27406	18	40
27407	31	40
27408	31	60
27409	20	40
27410	35	40
27411	51	40
27412	43	40
27413	18	20
27414	55	40
27415	59	40
27416	21	40
27417	22	40
27418	60	40
27419	49	40
27420	21	40
27421	61	40
27422	64	40
27423	63	40
27424	27	40
27425	23	30
27426	41	45
27427	18	25
27428	40	40
27429	55	40
27430	17	12
27431	34	60
27432	24	40
27433	30	45
27434	29	60
27435	52	40
27436	57	40
27437	38	45
27438	43	50
27439	61	40
27440	38	65
27441	51	40
27442	40	40
27443	41	40
27444	19	20
27445	28	40
27446	59	40
27447	32	40
27448	31	40
27449	30	48
27450	54	40
27451	33	42
27452	20	10
27453	27	40
27454	32	48
27455	35	40
27456	27	45
27457	40	46
27458	34	40
27459	34	40
27460	38	25
27461	28	40
27462	65	27
27463	61	16
27464	18	25
27465	35	50
27466	45	40
27467	68	20
27468	25	50
27469	48	13
27470	19	40
27471	43	50
27472	54	45
27473	47	50
27474	25	40
27475	30	40
27476	67	8
27477	35	40
27478	26	18
27479	61	40
27480	54	32
27481	50	40
27482	32	40
27483	34	25
27484	36	40
27485	50	40
27486	28	40
27487	22	19
27488	58	20
27489	27	75
27490	62	38
27491	36	55
27492	21	4
27493	41	45
27494	28	45
27495	33	40
27496	54	45
27497	19	25
27498	76	30
27499	25	25
27500	34	50
27501	40	40
27502	22	30
27503	17	15
27504	55	20
27505	51	40
27506	26	40
27507	44	48
27508	65	70
27509	54	40
27510	34	40
27511	42	40
27512	26	70
27513	39	40
27514	46	40
27515	34	40
27516	59	40
27517	20	50
27518	34	45
27519	62	40
27520	51	20
27521	34	40
27522	47	50
27523	21	20
27524	30	49
27525	38	60
27526	45	40
27527	23	35
27528	34	48
27529	22	40
27530	31	40
27531	50	40
27532	19	52
27533	28	45
27534	23	50
27535	35	40
27536	28	40
27537	27	30
27538	46	55
27539	27	40
27540	25	40
27541	34	70
27542	33	40
27543	36	40
27544	30	48
27545	23	47
27546	36	32
27547	29	45
27548	50	40
27549	19	40
27550	20	40
27551	52	40
27552	20	40
27553	22	40
27554	34	55
27555	60	40
27556	19	40
27557	59	20
27558	36	50
27559	25	40
27560	49	70
27561	25	30
27562	50	40
27563	44	43
27564	28	40
27565	33	20
27566	40	50
27567	56	45
27568	56	50
27569	23	42
27570	38	40
27571	21	10
27572	67	24
27573	54	40
27574	50	40
27575	59	40
27576	51	40
27577	30	29
27578	42	40
27579	64	20
27580	61	45
27581	26	40
27582	47	40
27583	78	3
27584	24	50
27585	27	40
27586	51	50
27587	46	40
27588	55	60
27589	20	40
27590	30	50
27591	36	30
27592	19	20
27593	30	40
27594	31	50
27595	26	96
27596	59	35
27597	53	60
27598	24	40
27599	24	54
27600	36	50
27601	39	50
27602	53	32
27603	75	35
27604	36	50
27605	46	40
27606	56	40
27607	29	40
27608	60	49
27609	58	38
27610	67	55
27611	35	38
27612	39	80
27613	37	50
27614	54	50
27615	63	30
27616	47	38
27617	23	40
27618	55	45
27619	49	40
27620	39	40
27621	23	40
27622	19	12
27623	44	40
27624	25	40
27625	35	40
27626	23	40
27627	48	40
27628	48	40
27629	44	40
27630	55	25
27631	33	50
27632	18	20
27633	24	30
27634	32	56
27635	24	20
27636	44	70
27637	27	45
27638	39	40
27639	26	40
27640	34	40
27641	38	65
27642	41	75
27643	73	5
27644	32	50
27645	56	40
27646	59	50
27647	44	60
27648	35	40
27649	52	40
27650	30	50
27651	23	40
27652	43	43
27653	61	50
27654	38	35
27655	68	16
27656	41	50
27657	42	40
27658	48	20
27659	19	40
27660	31	40
27661	40	50
27662	32	40
27663	51	40
27664	44	40
27665	23	30
27666	30	35
27667	44	45
27668	24	60
27669	34	60
27670	17	12
27671	61	45
27672	30	40
27673	45	40
27674	22	40
27675	49	40
27676	39	45
27677	39	40
27678	34	40
27679	52	40
27680	24	40
27681	38	45
27682	19	40
27683	24	30
27684	25	43
27685	71	10
27686	27	40
27687	28	40
27688	54	38
27689	18	10
27690	49	40
27691	36	25
27692	57	50
27693	56	40
27694	17	20
27695	30	50
27696	41	40
27697	26	40
27698	61	48
27699	50	40
27700	24	45
27701	44	40
27702	38	40
27703	61	40
27704	25	50
27705	34	70
27706	38	40
27707	42	55
27708	17	20
27709	48	40
27710	38	40
27711	52	50
27712	55	40
27713	41	20
27714	45	35
27715	49	45
27716	19	20
27717	39	45
27718	43	45
27719	42	65
27720	17	12
27721	30	25
27722	61	70
27723	48	40
27724	60	40
27725	57	40
27726	27	45
27727	24	48
27728	41	84
27729	42	40
27730	34	15
27731	22	36
27732	47	43
27733	50	40
27734	30	40
27735	38	45
27736	31	55
27737	44	45
27738	34	38
27739	52	40
27740	34	50
27741	31	40
27742	68	20
27743	22	40
27744	42	35
27745	37	35
27746	36	35
27747	38	30
27748	72	55
27749	40	40
27750	19	30
27751	55	50
27752	30	40
27753	52	40
27754	29	45
27755	41	4
27756	29	45
27757	24	20
27758	46	45
27759	44	60
27760	17	15
27761	35	35
27762	38	40
27763	36	40
27764	24	60
27765	38	99
27766	19	40
27767	30	45
27768	36	40
27769	27	45
27770	27	40
27771	66	30
27772	65	40
27773	37	40
27774	17	30
27775	19	40
27776	57	50
27777	54	30
27778	21	40
27779	43	40
27780	50	40
27781	38	48
27782	31	40
27783	41	38
27784	20	40
27785	28	15
27786	62	35
27787	41	40
27788	37	45
27789	53	30
27790	28	50
27791	23	30
27792	46	35
27793	28	45
27794	50	40
27795	19	45
27796	84	10
27797	48	35
27798	61	20
27799	44	42
27800	32	60
27801	25	35
27802	47	40
27803	19	15
27804	37	17
27805	28	40
27806	34	40
27807	32	35
27808	24	30
27809	22	25
27810	30	99
27811	56	40
27812	30	40
27813	28	26
27814	40	68
27815	28	45
27816	39	40
27817	33	40
27818	23	40
27819	32	55
27820	37	40
27821	71	75
27822	30	40
27823	20	40
27824	53	50
27825	42	45
27826	44	56
27827	26	40
27828	21	16
27829	37	40
27830	36	40
27831	25	40
27832	54	43
27833	38	50
27834	29	40
27835	20	38
27836	32	50
27837	24	20
27838	59	40
27839	56	40
27840	40	84
27841	35	40
27842	38	40
27843	24	20
27844	30	40
27845	61	40
27846	36	40
27847	20	20
27848	36	40
27849	45	40
27850	22	40
27851	31	40
27852	34	40
27853	24	40
27854	42	35
27855	23	25
27856	46	40
27857	60	70
27858	40	40
27859	55	40
27860	47	40
27861	28	43
27862	55	60
27863	47	40
27864	54	52
27865	32	60
27866	38	40
27867	61	40
27868	62	40
27869	29	40
27870	26	32
27871	19	50
27872	40	40
27873	36	40
27874	42	45
27875	55	40
27876	55	35
27877	43	40
27878	39	40
27879	38	45
27880	28	40
27881	36	40
27882	49	50
27883	41	40
27884	60	40
27885	35	70
27886	36	40
27887	51	40
27888	23	40
27889	51	40
27890	17	18
27891	33	25
27892	50	40
27893	38	40
27894	18	35
27895	26	40
27896	21	47
27897	26	52
27898	30	40
27899	39	20
27900	33	40
27901	42	38
27902	28	50
27903	20	35
27904	66	25
27905	31	50
27906	36	40
27907	39	40
27908	52	40
27909	61	40
27910	27	40
27911	45	50
27912	21	40
27913	25	40
27914	24	25
27915	38	55
27916	51	24
27917	29	50
27918	45	38
27919	59	50
27920	41	40
27921	23	40
27922	43	45
27923	17	20
27924	32	50
27925	42	40
27926	68	40
27927	55	40
27928	43	40
27929	61	40
27930	28	40
27931	47	60
27932	21	40
27933	39	40
27934	39	46
27935	34	40
27936	57	40
27937	27	40
27938	21	12
27939	25	40
27940	51	50
27941	35	40
27942	19	12
27943	27	55
27944	34	35
27945	33	32
27946	36	40
27947	33	35
27948	60	40
27949	42	50
27950	47	40
27951	42	75
27952	34	65
27953	21	32
27954	30	15
27955	53	50
27956	34	40
27957	37	40
27958	27	40
27959	31	40
27960	30	40
27961	33	45
27962	41	40
27963	23	30
27964	65	40
27965	30	40
27966	51	55
27967	30	40
27968	49	45
27969	37	30
27970	42	40
27971	62	45
27972	67	35
27973	31	40
27974	50	20
27975	33	40
27976	27	40
27977	31	40
27978	35	40
27979	55	6
27980	54	35
27981	56	48
27982	21	40
27983	66	20
27984	46	50
27985	23	38
27986	43	45
27987	40	55
27988	52	40
27989	59	50
27990	36	40
27991	33	40
27992	20	40
27993	21	35
27994	59	40
27995	42	50
27996	62	43
27997	54	40
27998	35	30
27999	36	40
28000	21	45
28001	30	14
28002	46	40
28003	32	40
28004	21	64
28005	39	40
28006	54	43
28007	32	40
28008	23	40
28009	42	40
28010	62	30
28011	28	35
28012	28	40
28013	35	40
28014	19	40
28015	27	35
28016	54	50
28017	19	35
28018	27	30
28019	30	50
28020	35	35
28021	66	40
28022	19	20
28023	30	40
28024	32	40
28025	31	40
28026	26	65
28027	44	25
28028	52	50
28029	30	40
28030	32	60
28031	19	40
28032	33	30
28033	20	40
28034	61	40
28035	33	35
28036	24	35
28037	31	60
28038	20	20
28039	32	50
28040	29	40
28041	61	24
28042	48	50
28043	29	40
28044	61	52
28045	34	48
28046	22	15
28047	32	40
28048	38	40
28049	27	40
28050	26	40
28051	35	40
28052	62	40
28053	28	40
28054	50	40
28055	34	50
28056	37	40
28057	63	44
28058	35	40
28059	55	40
28060	40	40
28061	25	50
28062	51	40
28063	37	40
28064	54	55
28065	47	40
28066	26	40
28067	46	40
28068	24	40
28069	19	80
28070	35	40
28071	36	35
28072	18	20
28073	46	40
28074	30	32
28075	29	40
28076	65	20
28077	41	40
28078	34	40
28079	58	40
28080	39	40
28081	21	40
28082	31	50
28083	33	50
28084	28	60
28085	32	35
28086	32	55
28087	31	40
28088	41	40
28089	48	45
28090	27	40
28091	45	40
28092	34	50
28093	17	10
28094	25	23
28095	34	62
28096	33	40
28097	21	20
28098	22	50
28099	61	42
28100	40	30
28101	58	12
28102	30	58
28103	24	60
28104	52	50
28105	50	40
28106	49	30
28107	22	40
28108	32	35
28109	21	40
28110	25	50
28111	34	45
28112	48	45
28113	61	99
28114	21	40
28115	20	52
28116	30	40
28117	44	40
28118	44	60
28119	29	60
28120	31	35
28121	35	40
28122	27	40
28123	26	45
28124	37	70
28125	33	40
28126	44	55
28127	34	40
28128	28	5
28129	30	45
28130	41	35
28131	23	40
28132	19	70
28133	48	50
28134	26	20
28135	32	40
28136	26	48
28137	36	55
28138	49	40
28139	33	40
28140	54	40
28141	36	55
28142	41	48
28143	27	35
28144	68	35
28145	21	75
28146	56	40
28147	40	60
28148	46	40
28149	55	45
28150	43	40
28151	46	40
28152	51	60
28153	19	15
28154	67	50
28155	31	40
28156	27	50
28157	21	40
28158	36	50
28159	23	16
28160	62	40
28161	31	50
28162	52	40
28163	39	40
28164	24	30
28165	55	40
28166	38	40
28167	36	40
28168	17	15
28169	27	40
28170	30	40
28171	43	40
28172	51	30
28173	47	35
28174	49	50
28175	34	48
28176	19	60
28177	79	6
28178	28	40
28179	41	50
28180	21	50
28181	31	40
28182	45	45
28183	23	50
28184	32	50
28185	67	40
28186	32	55
28187	35	50
28188	29	40
28189	38	40
28190	38	60
28191	18	30
28192	47	24
28193	22	40
28194	21	48
28195	27	50
28196	28	30
28197	32	40
28198	40	55
28199	23	40
28200	25	40
28201	44	60
28202	43	25
28203	31	55
28204	33	40
28205	41	40
28206	29	30
28207	32	40
28208	78	15
28209	64	40
28210	58	50
28211	55	30
28212	20	40
28213	35	40
28214	27	40
28215	37	50
28216	42	40
28217	47	35
28218	29	40
28219	33	24
28220	44	40
28221	70	40
28222	25	78
28223	24	10
28224	42	40
28225	53	50
28226	39	60
28227	72	40
28228	43	44
28229	25	40
28230	37	45
28231	27	40
28232	39	50
28233	64	24
28234	29	50
28235	50	50
28236	33	40
28237	18	20
28238	20	32
28239	32	50
28240	45	40
28241	48	40
28242	20	40
28243	23	40
28244	34	48
28245	43	40
28246	44	40
28247	47	40
28248	47	40
28249	46	20
28250	19	40
28251	51	40
28252	41	40
28253	37	40
28254	31	40
28255	25	40
28256	46	40
28257	53	45
28258	47	40
28259	28	50
28260	60	46
28261	43	40
28262	45	50
28263	28	40
28264	19	30
28265	51	70
28266	19	35
28267	64	60
28268	44	60
28269	21	48
28270	33	40
28271	63	40
28272	44	40
28273	44	35
28274	28	70
28275	24	40
28276	20	20
28277	21	24
28278	20	40
28279	21	40
28280	34	52
28281	17	15
28282	35	40
28283	26	40
28284	35	70
28285	25	40
28286	27	40
28287	52	40
28288	43	50
28289	36	50
28290	37	40
28291	58	40
28292	25	45
28293	54	40
28294	42	60
28295	65	65
28296	44	45
28297	61	40
28298	29	40
28299	34	40
28300	24	40
28301	40	42
28302	42	60
28303	50	40
28304	18	20
28305	49	40
28306	38	40
28307	41	45
28308	70	5
28309	51	40
28310	24	40
28311	57	48
28312	22	20
28313	31	40
28314	28	40
28315	45	50
28316	39	40
28317	26	40
28318	38	40
28319	38	60
28320	19	20
28321	36	40
28322	30	44
28323	28	40
28324	53	40
28325	32	38
28326	57	60
28327	47	40
28328	36	56
28329	21	38
28330	25	40
28331	37	40
28332	31	30
28333	43	50
28334	61	25
28335	56	35
28336	35	40
28337	59	38
28338	44	55
28339	47	40
28340	44	55
28341	64	40
28342	26	45
28343	53	40
28344	50	40
28345	30	20
28346	46	44
28347	45	50
28348	44	40
28349	59	48
28350	65	40
28351	23	40
28352	33	38
28353	34	35
28354	38	40
28355	62	35
28356	21	40
28357	41	8
28358	35	40
28359	62	45
28360	53	40
28361	69	16
28362	19	16
28363	47	40
28364	52	90
28365	54	40
28366	58	10
28367	30	73
28368	39	25
28369	73	75
28370	64	40
28371	32	40
28372	51	40
28373	57	40
28374	25	40
28375	53	40
28376	39	25
28377	49	16
28378	23	40
28379	28	55
28380	46	50
28381	40	40
28382	24	50
28383	20	40
28384	50	8
28385	24	40
28386	35	40
28387	33	46
28388	54	40
28389	35	45
28390	31	40
28391	47	40
28392	48	20
28393	33	55
28394	35	40
28395	20	10
28396	36	40
28397	30	55
28398	39	55
28399	25	40
28400	40	35
28401	25	40
28402	33	40
28403	53	40
28404	18	10
28405	41	40
28406	25	50
28407	66	50
28408	53	40
28409	27	40
28410	28	40
28411	23	40
28412	29	80
28413	26	40
28414	26	42
28415	26	35
28416	38	40
28417	36	40
28418	34	45
28419	32	40
28420	57	50
28421	31	40
28422	38	38
28423	39	40
28424	35	40
28425	18	20
28426	75	8
28427	28	40
28428	41	55
28429	39	40
28430	31	40
28431	38	38
28432	43	38
28433	27	40
28434	42	55
28435	46	36
28436	20	40
28437	42	20
28438	69	40
28439	47	35
28440	49	40
28441	20	30
28442	52	15
28443	33	59
28444	18	6
28445	55	55
28446	61	40
28447	61	40
28448	39	45
28449	30	40
28450	61	40
28451	36	15
